"","Year","Zone","Station","Impact","ID","area","Species","abundance"
"1318","2010","S","10.25","After",132,"Ctrl","Torsk",2
"1319","2010","S","10.25","After",132,"Ctrl","Tanglake",0
"1320","2010","S","10.25","After",132,"Ctrl","AL",1
"1321","2010","S","10.26","After",133,"Ctrl","Oxsimpa",0
"1322","2010","S","10.26","After",133,"Ctrl","Rotsimpa",0
"1323","2010","S","10.26","After",133,"Ctrl","Sandskadda",0
"1324","2010","S","10.26","After",133,"Ctrl","Sjurygg",0
"1325","2010","S","10.26","After",133,"Ctrl","Skrubbskadda",0
"1326","2010","S","10.26","After",133,"Ctrl","Skaggsimpa",0
"1327","2010","S","10.26","After",133,"Ctrl","Stensnultra",0
"1328","2010","S","10.26","After",133,"Ctrl","Torsk",8
"1329","2010","S","10.26","After",133,"Ctrl","Tanglake",0
"1330","2010","S","10.26","After",133,"Ctrl","AL",0
"1331","2010","S","10.27","After",134,"Ctrl","Oxsimpa",0
"1332","2010","S","10.27","After",134,"Ctrl","Rotsimpa",0
"1333","2010","S","10.27","After",134,"Ctrl","Sandskadda",0
"1334","2010","S","10.27","After",134,"Ctrl","Sjurygg",0
"1335","2010","S","10.27","After",134,"Ctrl","Skrubbskadda",0
"1336","2010","S","10.27","After",134,"Ctrl","Skaggsimpa",0
"1337","2010","S","10.27","After",134,"Ctrl","Stensnultra",0
"1338","2010","S","10.27","After",134,"Ctrl","Torsk",8
"1339","2010","S","10.27","After",134,"Ctrl","Tanglake",0
"1340","2010","S","10.27","After",134,"Ctrl","AL",0
"1341","2010","S","10.28","After",135,"Ctrl","Oxsimpa",0
"1342","2010","S","10.28","After",135,"Ctrl","Rotsimpa",0
"1343","2010","S","10.28","After",135,"Ctrl","Sandskadda",0
"1344","2010","S","10.28","After",135,"Ctrl","Sjurygg",0
"1345","2010","S","10.28","After",135,"Ctrl","Skrubbskadda",0
"1346","2010","S","10.28","After",135,"Ctrl","Skaggsimpa",0
"1347","2010","S","10.28","After",135,"Ctrl","Stensnultra",0
"1348","2010","S","10.28","After",135,"Ctrl","Torsk",3
"1349","2010","S","10.28","After",135,"Ctrl","Tanglake",4
"1350","2010","S","10.28","After",135,"Ctrl","AL",0
"1351","2010","S","10.29","After",136,"Ctrl","Oxsimpa",0
"1352","2010","S","10.29","After",136,"Ctrl","Rotsimpa",0
"1353","2010","S","10.29","After",136,"Ctrl","Sandskadda",0
"1354","2010","S","10.29","After",136,"Ctrl","Sjurygg",0
"1355","2010","S","10.29","After",136,"Ctrl","Skrubbskadda",0
"1356","2010","S","10.29","After",136,"Ctrl","Skaggsimpa",0
"1357","2010","S","10.29","After",136,"Ctrl","Stensnultra",0
"1358","2010","S","10.29","After",136,"Ctrl","Torsk",11
"1359","2010","S","10.29","After",136,"Ctrl","Tanglake",0
"1360","2010","S","10.29","After",136,"Ctrl","AL",0
"1361","2010","S","10.30","After",137,"Ctrl","Oxsimpa",0
"1362","2010","S","10.30","After",137,"Ctrl","Rotsimpa",0
"1363","2010","S","10.30","After",137,"Ctrl","Sandskadda",0
"1364","2010","S","10.30","After",137,"Ctrl","Sjurygg",0
"1365","2010","S","10.30","After",137,"Ctrl","Skrubbskadda",0
"1366","2010","S","10.30","After",137,"Ctrl","Skaggsimpa",0
"1367","2010","S","10.30","After",137,"Ctrl","Stensnultra",0
"1368","2010","S","10.30","After",137,"Ctrl","Torsk",13
"1369","2010","S","10.30","After",137,"Ctrl","Tanglake",0
"1370","2010","S","10.30","After",137,"Ctrl","AL",0
"1371","2010","S","10.31","After",138,"Ctrl","Oxsimpa",0
"1372","2010","S","10.31","After",138,"Ctrl","Rotsimpa",2
"1373","2010","S","10.31","After",138,"Ctrl","Sandskadda",0
"1374","2010","S","10.31","After",138,"Ctrl","Sjurygg",0
"1375","2010","S","10.31","After",138,"Ctrl","Skrubbskadda",0
"1376","2010","S","10.31","After",138,"Ctrl","Skaggsimpa",0
"1377","2010","S","10.31","After",138,"Ctrl","Stensnultra",0
"1378","2010","S","10.31","After",138,"Ctrl","Torsk",3
"1379","2010","S","10.31","After",138,"Ctrl","Tanglake",2
"1380","2010","S","10.31","After",138,"Ctrl","AL",1
"1381","2010","S","10.32","After",139,"Ctrl","Oxsimpa",0
"1382","2010","S","10.32","After",139,"Ctrl","Rotsimpa",0
"1383","2010","S","10.32","After",139,"Ctrl","Sandskadda",0
"1384","2010","S","10.32","After",139,"Ctrl","Sjurygg",0
"1385","2010","S","10.32","After",139,"Ctrl","Skrubbskadda",0
"1386","2010","S","10.32","After",139,"Ctrl","Skaggsimpa",0
"1387","2010","S","10.32","After",139,"Ctrl","Stensnultra",1
"1388","2010","S","10.32","After",139,"Ctrl","Torsk",7
"1389","2010","S","10.32","After",139,"Ctrl","Tanglake",1
"1390","2010","S","10.32","After",139,"Ctrl","AL",0
"1391","2010","S","10.33","After",140,"Ctrl","Oxsimpa",0
"1392","2010","S","10.33","After",140,"Ctrl","Rotsimpa",0
"1393","2010","S","10.33","After",140,"Ctrl","Sandskadda",0
"1394","2010","S","10.33","After",140,"Ctrl","Sjurygg",0
"1395","2010","S","10.33","After",140,"Ctrl","Skrubbskadda",1
"1396","2010","S","10.33","After",140,"Ctrl","Skaggsimpa",0
"1397","2010","S","10.33","After",140,"Ctrl","Stensnultra",1
"1398","2010","S","10.33","After",140,"Ctrl","Torsk",5
"1399","2010","S","10.33","After",140,"Ctrl","Tanglake",0
"1400","2010","S","10.33","After",140,"Ctrl","AL",0
"1401","2010","S","10.34","After",141,"Ctrl","Oxsimpa",0
"1402","2010","S","10.34","After",141,"Ctrl","Rotsimpa",0
"1403","2010","S","10.34","After",141,"Ctrl","Sandskadda",0
"1404","2010","S","10.34","After",141,"Ctrl","Sjurygg",0
"1405","2010","S","10.34","After",141,"Ctrl","Skrubbskadda",0
"1406","2010","S","10.34","After",141,"Ctrl","Skaggsimpa",0
"1407","2010","S","10.34","After",141,"Ctrl","Stensnultra",3
"1408","2010","S","10.34","After",141,"Ctrl","Torsk",4
"1409","2010","S","10.34","After",141,"Ctrl","Tanglake",1
"1410","2010","S","10.34","After",141,"Ctrl","AL",3
"1411","2010","S","10.35","After",142,"Ctrl","Oxsimpa",0
"1412","2010","S","10.35","After",142,"Ctrl","Rotsimpa",0
"1413","2010","S","10.35","After",142,"Ctrl","Sandskadda",0
"1414","2010","S","10.35","After",142,"Ctrl","Sjurygg",0
"1415","2010","S","10.35","After",142,"Ctrl","Skrubbskadda",0
"1416","2010","S","10.35","After",142,"Ctrl","Skaggsimpa",0
"1417","2010","S","10.35","After",142,"Ctrl","Stensnultra",0
"1418","2010","S","10.35","After",142,"Ctrl","Torsk",5
"1419","2010","S","10.35","After",142,"Ctrl","Tanglake",2
"1420","2010","S","10.35","After",142,"Ctrl","AL",0
"1421","2010","S","10.36","After",143,"Ctrl","Oxsimpa",0
"1422","2010","S","10.36","After",143,"Ctrl","Rotsimpa",2
"1423","2010","S","10.36","After",143,"Ctrl","Sandskadda",0
"1424","2010","S","10.36","After",143,"Ctrl","Sjurygg",0
"1425","2010","S","10.36","After",143,"Ctrl","Skrubbskadda",0
"1426","2010","S","10.36","After",143,"Ctrl","Skaggsimpa",0
"1427","2010","S","10.36","After",143,"Ctrl","Stensnultra",3
"1428","2010","S","10.36","After",143,"Ctrl","Torsk",9
"1429","2010","S","10.36","After",143,"Ctrl","Tanglake",1
"1430","2010","S","10.36","After",143,"Ctrl","AL",1
"1431","2010","N","9.1","After",144,"Ctrl","Oxsimpa",3
"1432","2010","N","9.1","After",144,"Ctrl","Rotsimpa",0
"1433","2010","N","9.1","After",144,"Ctrl","Sandskadda",0
"1434","2010","N","9.1","After",144,"Ctrl","Sjurygg",0
"1435","2010","N","9.1","After",144,"Ctrl","Skrubbskadda",0
"1436","2010","N","9.1","After",144,"Ctrl","Skaggsimpa",0
"1437","2010","N","9.1","After",144,"Ctrl","Stensnultra",0
"1438","2010","N","9.1","After",144,"Ctrl","Torsk",4
"1439","2010","N","9.1","After",144,"Ctrl","Tanglake",21
"1440","2010","N","9.1","After",144,"Ctrl","AL",0
"1441","2010","N","9.2","After",145,"Ctrl","Oxsimpa",2
"1442","2010","N","9.2","After",145,"Ctrl","Rotsimpa",0
"1443","2010","N","9.2","After",145,"Ctrl","Sandskadda",0
"1444","2010","N","9.2","After",145,"Ctrl","Sjurygg",0
"1445","2010","N","9.2","After",145,"Ctrl","Skrubbskadda",0
"1446","2010","N","9.2","After",145,"Ctrl","Skaggsimpa",0
"1447","2010","N","9.2","After",145,"Ctrl","Stensnultra",0
"1448","2010","N","9.2","After",145,"Ctrl","Torsk",1
"1449","2010","N","9.2","After",145,"Ctrl","Tanglake",10
"1450","2010","N","9.2","After",145,"Ctrl","AL",0
"1451","2010","N","9.3","After",146,"Ctrl","Oxsimpa",4
"1452","2010","N","9.3","After",146,"Ctrl","Rotsimpa",0
"1453","2010","N","9.3","After",146,"Ctrl","Sandskadda",0
"1454","2010","N","9.3","After",146,"Ctrl","Sjurygg",0
"1455","2010","N","9.3","After",146,"Ctrl","Skrubbskadda",0
"1456","2010","N","9.3","After",146,"Ctrl","Skaggsimpa",0
"1457","2010","N","9.3","After",146,"Ctrl","Stensnultra",0
"1458","2010","N","9.3","After",146,"Ctrl","Torsk",0
"1459","2010","N","9.3","After",146,"Ctrl","Tanglake",10
"1460","2010","N","9.3","After",146,"Ctrl","AL",0
"1461","2010","N","9.4","After",147,"Ctrl","Oxsimpa",3
"1462","2010","N","9.4","After",147,"Ctrl","Rotsimpa",0
"1463","2010","N","9.4","After",147,"Ctrl","Sandskadda",0
"1464","2010","N","9.4","After",147,"Ctrl","Sjurygg",0
"1465","2010","N","9.4","After",147,"Ctrl","Skrubbskadda",0
"1466","2010","N","9.4","After",147,"Ctrl","Skaggsimpa",0
"1467","2010","N","9.4","After",147,"Ctrl","Stensnultra",0
"1468","2010","N","9.4","After",147,"Ctrl","Torsk",3
"1469","2010","N","9.4","After",147,"Ctrl","Tanglake",15
"1470","2010","N","9.4","After",147,"Ctrl","AL",0
"1471","2010","N","9.5","After",148,"Ctrl","Oxsimpa",5
"1472","2010","N","9.5","After",148,"Ctrl","Rotsimpa",0
"1473","2010","N","9.5","After",148,"Ctrl","Sandskadda",0
"1474","2010","N","9.5","After",148,"Ctrl","Sjurygg",0
"1475","2010","N","9.5","After",148,"Ctrl","Skrubbskadda",0
"1476","2010","N","9.5","After",148,"Ctrl","Skaggsimpa",0
"1477","2010","N","9.5","After",148,"Ctrl","Stensnultra",0
"1478","2010","N","9.5","After",148,"Ctrl","Torsk",5
"1479","2010","N","9.5","After",148,"Ctrl","Tanglake",8
"1480","2010","N","9.5","After",148,"Ctrl","AL",0
"1481","2010","N","9.6","After",149,"Ctrl","Oxsimpa",2
"1482","2010","N","9.6","After",149,"Ctrl","Rotsimpa",0
"1483","2010","N","9.6","After",149,"Ctrl","Sandskadda",0
"1484","2010","N","9.6","After",149,"Ctrl","Sjurygg",0
"1485","2010","N","9.6","After",149,"Ctrl","Skrubbskadda",0
"1486","2010","N","9.6","After",149,"Ctrl","Skaggsimpa",0
"1487","2010","N","9.6","After",149,"Ctrl","Stensnultra",0
"1488","2010","N","9.6","After",149,"Ctrl","Torsk",2
"1489","2010","N","9.6","After",149,"Ctrl","Tanglake",12
"1490","2010","N","9.6","After",149,"Ctrl","AL",0
"1491","2010","N","9.7","After",150,"Ctrl","Oxsimpa",4
"1492","2010","N","9.7","After",150,"Ctrl","Rotsimpa",0
"1493","2010","N","9.7","After",150,"Ctrl","Sandskadda",0
"1494","2010","N","9.7","After",150,"Ctrl","Sjurygg",0
"1495","2010","N","9.7","After",150,"Ctrl","Skrubbskadda",0
"1496","2010","N","9.7","After",150,"Ctrl","Skaggsimpa",0
"1497","2010","N","9.7","After",150,"Ctrl","Stensnultra",0
"1498","2010","N","9.7","After",150,"Ctrl","Torsk",3
"1499","2010","N","9.7","After",150,"Ctrl","Tanglake",8
"1500","2010","N","9.7","After",150,"Ctrl","AL",0
"1501","2010","N","9.8","After",151,"Ctrl","Oxsimpa",6
"1502","2010","N","9.8","After",151,"Ctrl","Rotsimpa",1
"1503","2010","N","9.8","After",151,"Ctrl","Sandskadda",0
"1504","2010","N","9.8","After",151,"Ctrl","Sjurygg",0
"1505","2010","N","9.8","After",151,"Ctrl","Skrubbskadda",0
"1506","2010","N","9.8","After",151,"Ctrl","Skaggsimpa",0
"1507","2010","N","9.8","After",151,"Ctrl","Stensnultra",0
"1508","2010","N","9.8","After",151,"Ctrl","Torsk",0
"1509","2010","N","9.8","After",151,"Ctrl","Tanglake",2
"1510","2010","N","9.8","After",151,"Ctrl","AL",0
"1511","2010","N","9.9","After",152,"Ctrl","Oxsimpa",4
"1512","2010","N","9.9","After",152,"Ctrl","Rotsimpa",0
"1513","2010","N","9.9","After",152,"Ctrl","Sandskadda",0
"1514","2010","N","9.9","After",152,"Ctrl","Sjurygg",0
"1515","2010","N","9.9","After",152,"Ctrl","Skrubbskadda",0
"1516","2010","N","9.9","After",152,"Ctrl","Skaggsimpa",0
"1517","2010","N","9.9","After",152,"Ctrl","Stensnultra",0
"1518","2010","N","9.9","After",152,"Ctrl","Torsk",0
"1519","2010","N","9.9","After",152,"Ctrl","Tanglake",3
"1520","2010","N","9.9","After",152,"Ctrl","AL",0
"1521","2010","N","9.10","After",153,"Ctrl","Oxsimpa",4
"1522","2010","N","9.10","After",153,"Ctrl","Rotsimpa",0
"1523","2010","N","9.10","After",153,"Ctrl","Sandskadda",0
"1524","2010","N","9.10","After",153,"Ctrl","Sjurygg",0
"1525","2010","N","9.10","After",153,"Ctrl","Skrubbskadda",0
"1526","2010","N","9.10","After",153,"Ctrl","Skaggsimpa",0
"1527","2010","N","9.10","After",153,"Ctrl","Stensnultra",0
"1528","2010","N","9.10","After",153,"Ctrl","Torsk",1
"1529","2010","N","9.10","After",153,"Ctrl","Tanglake",5
"1530","2010","N","9.10","After",153,"Ctrl","AL",0
"1531","2010","N","9.11","After",154,"Ctrl","Oxsimpa",1
"1532","2010","N","9.11","After",154,"Ctrl","Rotsimpa",0
"1533","2010","N","9.11","After",154,"Ctrl","Sandskadda",0
"1534","2010","N","9.11","After",154,"Ctrl","Sjurygg",0
"1535","2010","N","9.11","After",154,"Ctrl","Skrubbskadda",0
"1536","2010","N","9.11","After",154,"Ctrl","Skaggsimpa",0
"1537","2010","N","9.11","After",154,"Ctrl","Stensnultra",0
"1538","2010","N","9.11","After",154,"Ctrl","Torsk",1
"1539","2010","N","9.11","After",154,"Ctrl","Tanglake",10
"1540","2010","N","9.11","After",154,"Ctrl","AL",0
"1541","2010","N","9.12","After",155,"Ctrl","Oxsimpa",3
"1542","2010","N","9.12","After",155,"Ctrl","Rotsimpa",0
"1543","2010","N","9.12","After",155,"Ctrl","Sandskadda",0
"1544","2010","N","9.12","After",155,"Ctrl","Sjurygg",0
"1545","2010","N","9.12","After",155,"Ctrl","Skrubbskadda",1
"1546","2010","N","9.12","After",155,"Ctrl","Skaggsimpa",0
"1547","2010","N","9.12","After",155,"Ctrl","Stensnultra",0
"1548","2010","N","9.12","After",155,"Ctrl","Torsk",0
"1549","2010","N","9.12","After",155,"Ctrl","Tanglake",2
"1550","2010","N","9.12","After",155,"Ctrl","AL",0
"1551","2010","N","9.13","After",156,"Ctrl","Oxsimpa",2
"1552","2010","N","9.13","After",156,"Ctrl","Rotsimpa",0
"1553","2010","N","9.13","After",156,"Ctrl","Sandskadda",0
"1554","2010","N","9.13","After",156,"Ctrl","Sjurygg",0
"1555","2010","N","9.13","After",156,"Ctrl","Skrubbskadda",2
"1556","2010","N","9.13","After",156,"Ctrl","Skaggsimpa",0
"1557","2010","N","9.13","After",156,"Ctrl","Stensnultra",0
"1558","2010","N","9.13","After",156,"Ctrl","Torsk",0
"1559","2010","N","9.13","After",156,"Ctrl","Tanglake",16
"1560","2010","N","9.13","After",156,"Ctrl","AL",0
"1561","2010","N","9.14","After",157,"Ctrl","Oxsimpa",3
"1562","2010","N","9.14","After",157,"Ctrl","Rotsimpa",0
"1563","2010","N","9.14","After",157,"Ctrl","Sandskadda",0
"1564","2010","N","9.14","After",157,"Ctrl","Sjurygg",0
"1565","2010","N","9.14","After",157,"Ctrl","Skrubbskadda",0
"1566","2010","N","9.14","After",157,"Ctrl","Skaggsimpa",0
"1567","2010","N","9.14","After",157,"Ctrl","Stensnultra",0
"1568","2010","N","9.14","After",157,"Ctrl","Torsk",0
"1569","2010","N","9.14","After",157,"Ctrl","Tanglake",6
"1570","2010","N","9.14","After",157,"Ctrl","AL",0
"1571","2010","N","9.15","After",158,"Ctrl","Oxsimpa",4
"1572","2010","N","9.15","After",158,"Ctrl","Rotsimpa",0
"1573","2010","N","9.15","After",158,"Ctrl","Sandskadda",0
"1574","2010","N","9.15","After",158,"Ctrl","Sjurygg",0
"1575","2010","N","9.15","After",158,"Ctrl","Skrubbskadda",1
"1576","2010","N","9.15","After",158,"Ctrl","Skaggsimpa",0
"1577","2010","N","9.15","After",158,"Ctrl","Stensnultra",0
"1578","2010","N","9.15","After",158,"Ctrl","Torsk",0
"1579","2010","N","9.15","After",158,"Ctrl","Tanglake",9
"1580","2010","N","9.15","After",158,"Ctrl","AL",0
"1581","2010","N","9.16","After",159,"Ctrl","Oxsimpa",2
"1582","2010","N","9.16","After",159,"Ctrl","Rotsimpa",0
"1583","2010","N","9.16","After",159,"Ctrl","Sandskadda",0
"1584","2010","N","9.16","After",159,"Ctrl","Sjurygg",0
"1585","2010","N","9.16","After",159,"Ctrl","Skrubbskadda",1
"1586","2010","N","9.16","After",159,"Ctrl","Skaggsimpa",0
"1587","2010","N","9.16","After",159,"Ctrl","Stensnultra",0
"1588","2010","N","9.16","After",159,"Ctrl","Torsk",0
"1589","2010","N","9.16","After",159,"Ctrl","Tanglake",14
"1590","2010","N","9.16","After",159,"Ctrl","AL",0
"1591","2010","N","9.17","After",160,"Ctrl","Oxsimpa",2
"1592","2010","N","9.17","After",160,"Ctrl","Rotsimpa",0
"1593","2010","N","9.17","After",160,"Ctrl","Sandskadda",0
"1594","2010","N","9.17","After",160,"Ctrl","Sjurygg",0
"1595","2010","N","9.17","After",160,"Ctrl","Skrubbskadda",0
"1596","2010","N","9.17","After",160,"Ctrl","Skaggsimpa",0
"1597","2010","N","9.17","After",160,"Ctrl","Stensnultra",0
"1598","2010","N","9.17","After",160,"Ctrl","Torsk",0
"1599","2010","N","9.17","After",160,"Ctrl","Tanglake",7
"1600","2010","N","9.17","After",160,"Ctrl","AL",0
"1601","2010","N","9.18","After",161,"Ctrl","Oxsimpa",3
"1602","2010","N","9.18","After",161,"Ctrl","Rotsimpa",1
"1603","2010","N","9.18","After",161,"Ctrl","Sandskadda",0
"1604","2010","N","9.18","After",161,"Ctrl","Sjurygg",0
"1605","2010","N","9.18","After",161,"Ctrl","Skrubbskadda",1
"1606","2010","N","9.18","After",161,"Ctrl","Skaggsimpa",0
"1607","2010","N","9.18","After",161,"Ctrl","Stensnultra",0
"1608","2010","N","9.18","After",161,"Ctrl","Torsk",0
"1609","2010","N","9.18","After",161,"Ctrl","Tanglake",9
"1610","2010","N","9.18","After",161,"Ctrl","AL",0
"1611","2010","N","9.19","After",162,"Ctrl","Oxsimpa",0
"1612","2010","N","9.19","After",162,"Ctrl","Rotsimpa",0
"1613","2010","N","9.19","After",162,"Ctrl","Sandskadda",0
"1614","2010","N","9.19","After",162,"Ctrl","Sjurygg",0
"1615","2010","N","9.19","After",162,"Ctrl","Skrubbskadda",0
"1616","2010","N","9.19","After",162,"Ctrl","Skaggsimpa",0
"1617","2010","N","9.19","After",162,"Ctrl","Stensnultra",0
"1618","2010","N","9.19","After",162,"Ctrl","Torsk",1
"1619","2010","N","9.19","After",162,"Ctrl","Tanglake",14
"1620","2010","N","9.19","After",162,"Ctrl","AL",0
"1621","2010","N","9.20","After",163,"Ctrl","Oxsimpa",1
"1622","2010","N","9.20","After",163,"Ctrl","Rotsimpa",0
"1623","2010","N","9.20","After",163,"Ctrl","Sandskadda",0
"1624","2010","N","9.20","After",163,"Ctrl","Sjurygg",0
"1625","2010","N","9.20","After",163,"Ctrl","Skrubbskadda",0
"1626","2010","N","9.20","After",163,"Ctrl","Skaggsimpa",0
"1627","2010","N","9.20","After",163,"Ctrl","Stensnultra",0
"1628","2010","N","9.20","After",163,"Ctrl","Torsk",1
"1629","2010","N","9.20","After",163,"Ctrl","Tanglake",12
"1630","2010","N","9.20","After",163,"Ctrl","AL",0
"1631","2010","N","9.21","After",164,"Ctrl","Oxsimpa",2
"1632","2010","N","9.21","After",164,"Ctrl","Rotsimpa",0
"1633","2010","N","9.21","After",164,"Ctrl","Sandskadda",0
"1634","2010","N","9.21","After",164,"Ctrl","Sjurygg",0
"1635","2010","N","9.21","After",164,"Ctrl","Skrubbskadda",0
"1636","2010","N","9.21","After",164,"Ctrl","Skaggsimpa",0
"1637","2010","N","9.21","After",164,"Ctrl","Stensnultra",0
"1638","2010","N","9.21","After",164,"Ctrl","Torsk",0
"1639","2010","N","9.21","After",164,"Ctrl","Tanglake",11
"1640","2010","N","9.21","After",164,"Ctrl","AL",0
"1641","2010","N","9.22","After",165,"Ctrl","Oxsimpa",1
"1642","2010","N","9.22","After",165,"Ctrl","Rotsimpa",0
"1643","2010","N","9.22","After",165,"Ctrl","Sandskadda",0
"1644","2010","N","9.22","After",165,"Ctrl","Sjurygg",0
"1645","2010","N","9.22","After",165,"Ctrl","Skrubbskadda",3
"1646","2010","N","9.22","After",165,"Ctrl","Skaggsimpa",0
"1647","2010","N","9.22","After",165,"Ctrl","Stensnultra",0
"1648","2010","N","9.22","After",165,"Ctrl","Torsk",0
"1649","2010","N","9.22","After",165,"Ctrl","Tanglake",15
"1650","2010","N","9.22","After",165,"Ctrl","AL",0
"1651","2010","N","9.23","After",166,"Ctrl","Oxsimpa",2
"1652","2010","N","9.23","After",166,"Ctrl","Rotsimpa",0
"1653","2010","N","9.23","After",166,"Ctrl","Sandskadda",1
"1654","2010","N","9.23","After",166,"Ctrl","Sjurygg",0
"1655","2010","N","9.23","After",166,"Ctrl","Skrubbskadda",3
"1656","2010","N","9.23","After",166,"Ctrl","Skaggsimpa",0
"1657","2010","N","9.23","After",166,"Ctrl","Stensnultra",0
"1658","2010","N","9.23","After",166,"Ctrl","Torsk",0
"1659","2010","N","9.23","After",166,"Ctrl","Tanglake",20
"1660","2010","N","9.23","After",166,"Ctrl","AL",0
"1661","2010","N","9.24","After",167,"Ctrl","Oxsimpa",2
"1662","2010","N","9.24","After",167,"Ctrl","Rotsimpa",0
"1663","2010","N","9.24","After",167,"Ctrl","Sandskadda",0
"1664","2010","N","9.24","After",167,"Ctrl","Sjurygg",0
"1665","2010","N","9.24","After",167,"Ctrl","Skrubbskadda",1
"1666","2010","N","9.24","After",167,"Ctrl","Skaggsimpa",0
"1667","2010","N","9.24","After",167,"Ctrl","Stensnultra",0
"1668","2010","N","9.24","After",167,"Ctrl","Torsk",0
"1669","2010","N","9.24","After",167,"Ctrl","Tanglake",15
"1670","2010","N","9.24","After",167,"Ctrl","AL",0
"1671","2010","N","9.25","After",168,"Ctrl","Oxsimpa",0
"1672","2010","N","9.25","After",168,"Ctrl","Rotsimpa",0
"1673","2010","N","9.25","After",168,"Ctrl","Sandskadda",0
"1674","2010","N","9.25","After",168,"Ctrl","Sjurygg",0
"1675","2010","N","9.25","After",168,"Ctrl","Skrubbskadda",0
"1676","2010","N","9.25","After",168,"Ctrl","Skaggsimpa",1
"1677","2010","N","9.25","After",168,"Ctrl","Stensnultra",0
"1678","2010","N","9.25","After",168,"Ctrl","Torsk",1
"1679","2010","N","9.25","After",168,"Ctrl","Tanglake",14
"1680","2010","N","9.25","After",168,"Ctrl","AL",0
"1681","2010","N","9.26","After",169,"Ctrl","Oxsimpa",0
"1682","2010","N","9.26","After",169,"Ctrl","Rotsimpa",0
"1683","2010","N","9.26","After",169,"Ctrl","Sandskadda",0
"1684","2010","N","9.26","After",169,"Ctrl","Sjurygg",0
"1685","2010","N","9.26","After",169,"Ctrl","Skrubbskadda",2
"1686","2010","N","9.26","After",169,"Ctrl","Skaggsimpa",0
"1687","2010","N","9.26","After",169,"Ctrl","Stensnultra",0
"1688","2010","N","9.26","After",169,"Ctrl","Torsk",0
"1689","2010","N","9.26","After",169,"Ctrl","Tanglake",19
"1690","2010","N","9.26","After",169,"Ctrl","AL",0
"1691","2010","N","9.27","After",170,"Ctrl","Oxsimpa",0
"1692","2010","N","9.27","After",170,"Ctrl","Rotsimpa",0
"1693","2010","N","9.27","After",170,"Ctrl","Sandskadda",0
"1694","2010","N","9.27","After",170,"Ctrl","Sjurygg",0
"1695","2010","N","9.27","After",170,"Ctrl","Skrubbskadda",0
"1696","2010","N","9.27","After",170,"Ctrl","Skaggsimpa",0
"1697","2010","N","9.27","After",170,"Ctrl","Stensnultra",0
"1698","2010","N","9.27","After",170,"Ctrl","Torsk",2
"1699","2010","N","9.27","After",170,"Ctrl","Tanglake",14
"1700","2010","N","9.27","After",170,"Ctrl","AL",0
"1701","2010","N","9.28","After",171,"Ctrl","Oxsimpa",0
"1702","2010","N","9.28","After",171,"Ctrl","Rotsimpa",2
"1703","2010","N","9.28","After",171,"Ctrl","Sandskadda",0
"1704","2010","N","9.28","After",171,"Ctrl","Sjurygg",0
"1705","2010","N","9.28","After",171,"Ctrl","Skrubbskadda",0
"1706","2010","N","9.28","After",171,"Ctrl","Skaggsimpa",0
"1707","2010","N","9.28","After",171,"Ctrl","Stensnultra",0
"1708","2010","N","9.28","After",171,"Ctrl","Torsk",0
"1709","2010","N","9.28","After",171,"Ctrl","Tanglake",11
"1710","2010","N","9.28","After",171,"Ctrl","AL",0
"1711","2010","N","9.29","After",172,"Ctrl","Oxsimpa",0
"1712","2010","N","9.29","After",172,"Ctrl","Rotsimpa",0
"1713","2010","N","9.29","After",172,"Ctrl","Sandskadda",0
"1714","2010","N","9.29","After",172,"Ctrl","Sjurygg",0
"1715","2010","N","9.29","After",172,"Ctrl","Skrubbskadda",2
"1716","2010","N","9.29","After",172,"Ctrl","Skaggsimpa",0
"1717","2010","N","9.29","After",172,"Ctrl","Stensnultra",0
"1718","2010","N","9.29","After",172,"Ctrl","Torsk",0
"1719","2010","N","9.29","After",172,"Ctrl","Tanglake",11
"1720","2010","N","9.29","After",172,"Ctrl","AL",0
"1721","2010","N","9.30","After",173,"Ctrl","Oxsimpa",0
"1722","2010","N","9.30","After",173,"Ctrl","Rotsimpa",1
"1723","2010","N","9.30","After",173,"Ctrl","Sandskadda",0
"1724","2010","N","9.30","After",173,"Ctrl","Sjurygg",0
"1725","2010","N","9.30","After",173,"Ctrl","Skrubbskadda",0
"1726","2010","N","9.30","After",173,"Ctrl","Skaggsimpa",2
"1727","2010","N","9.30","After",173,"Ctrl","Stensnultra",0
"1728","2010","N","9.30","After",173,"Ctrl","Torsk",1
"1729","2010","N","9.30","After",173,"Ctrl","Tanglake",16
"1730","2010","N","9.30","After",173,"Ctrl","AL",0
"1731","2010","N","9.31","After",174,"Ctrl","Oxsimpa",3
"1732","2010","N","9.31","After",174,"Ctrl","Rotsimpa",0
"1733","2010","N","9.31","After",174,"Ctrl","Sandskadda",0
"1734","2010","N","9.31","After",174,"Ctrl","Sjurygg",0
"1735","2010","N","9.31","After",174,"Ctrl","Skrubbskadda",0
"1736","2010","N","9.31","After",174,"Ctrl","Skaggsimpa",0
"1737","2010","N","9.31","After",174,"Ctrl","Stensnultra",0
"1738","2010","N","9.31","After",174,"Ctrl","Torsk",0
"1739","2010","N","9.31","After",174,"Ctrl","Tanglake",6
"1740","2010","N","9.31","After",174,"Ctrl","AL",0
"1741","2010","N","9.32","After",175,"Ctrl","Oxsimpa",4
